	FADS1	9770	9119.23	9400.06	13645.8
	IFI16	2545.39	5441.44	3074.73	5959.11
	IFI16	4643.41	9607.79	5063.34	9660.53
	AK2	8375.33	6811.66	8724.86	6229.63
	CIAPIN1	7477.48	3013.15	7967.24	4131.93
	NDUFA9	6166.63	3204.42	6513.21	3931.95
	UROD	7433.4	5068.05	7646.88	5954.62
	UROD	3768.2	1962.33	3946.86	2393.5
	ATP5G1	7366.2	3055.26	6976.34	2993.94
	ERI3	1726.17	1213.59	1419.99	1229.85
	KPNB1	33328.3	16996.9	37690	17113.8
	KPNB1	9601.18	4998.46	10270.1	4940.13
	TUBB4B	52525.1	23945.9	56410.9	17846.1
	CRIP2	38.1465	453.098	121.769	531.759
	NCOA6	4843.74	4333.85	5393.65	5106.78
	UBC	56855.5	71514.5	61680.4	68322.3
	PECAM1	44.4898	1215.94	320.689	1608.3
	PECAM1	338.986	2187.54	219.405	3296.82
	PECAM1	19.9916	1034.72	35.1378	1152.4
	RBM10	4337.16	3162.24	4741.76	2778.84
	EIF3J	6104.19	2284.37	6531.89	2335.57
	TCF12	4330.81	3918.05	2680.94	2789.07
	KDM2A	3257.36	3124.45	3956.65	3472.59
	KDM2A	2585.29	2738.29	2598.83	3005.82
	KDM2A	2089.78	1841.18	2480.8	1834.65
	HNRNPH3	5315.23	4120.08	6415.54	4174.23
	STAT3	10109.2	13468.2	9821.63	11023.4
	STAT3	3695.77	6196.17	3721.35	5058.52
	PPIG	3248.7	3933.75	3319.21	3704.45
	PPIG	2913.63	3239.54	2990.84	3546.76
	PPIG	879.839	826.76	761.48	726.97
	POLR2C	7491.22	7901.67	7301.9	6808.84
	UCP2	8644.07	2850.12	7827.57	1847.79
	UCP2	16578.9	4678.4	15571.2	3567.59
	SEPT8	3575.3	2194.98	3812.96	2165.55
	SEPT8	1772.32	1028.58	1063.14	683.317
	ANAPC13	9211.46	7353.66	9103.75	6841.14
	CALCOCO1	1791.58	3153.18	1999.47	3405.85
	SLC25A11	6653.9	3654.82	6025.91	3331.69
	FBXL5	4494.81	7749.7	3880.53	7420.81
	FBXL5	1470.16	2227.82	1710.44	2489.61
	RSRP1	282.308	451.931	380.3	304.106
	RSRP1	622.671	827.357	430.286	825.521
	KRT8	12121.1	7757.15	13857.1	6289.33
	ESD	8886.56	10574	9836.11	10971.5
	TRIO	959.877	401.134	1000.41	268.674
	TRIO	6872.25	3552.88	7769.89	3114.68
	TRIO	2521.71	1222.35	2983.83	1398.5
	TRIO	4483.89	2470.25	6354.46	2626.77
	MAGED1	15783	41866.6	15256.6	35849.1
	DNAJB6	12242.2	6560.99	12394.3	7516.7
	KRT7	8887.62	5764.5	12943.9	5562.97
	LONP1	7390.05	6949.82	7991.13	8326.54
	PINK1	6827.16	4084.74	6151.56	4285.59
	PINK1	4286.17	1818.96	3456.84	2424.65
	OSER1	4442.31	6759.39	4961.56	4996.11
	ATG13	2427.69	2484.03	2130.17	3160.6
	STAG2	7071.85	10553	7240.64	10312.1
	STAG2	1840.94	2847.25	1827.29	2711.25
	SYNCRIP	10699.5	5642.42	11461.8	5984.34
	SYNCRIP	5450.82	2412.11	4316.96	1829.9
	TUBB	82422	44402.2	91763.2	29850.9
	ABI1	5384.62	6127.88	4231.42	5349.93
	ABI1	2303.82	3641.77	1804.64	2934
	COPS7A	6048.33	5011.37	5585.51	4445.99
	CADM1	30.0508	118.31	220.602	181.236
	CADM1	19.9912	13.5505	16.9145	90.8204
	CADM1	230.568	270.843	157.696	134.764
	DYRK1A	5682.12	5089.17	5538.66	5117.25
	PNRC1	3002.98	12955.1	1719.19	13230.4
	MDK	784.71	1942.04	1555.45	2279.44
	MDH2	20499.3	19885.4	18750.4	19347.3
	EHD1	5070.08	2322.76	3997.02	2534.29
	EHD1	3489.93	1459.05	3454.55	1280.17
	EHD1	9390.78	5007.87	10984.2	6708.03
	PSMB8	13306.3	10761.3	9245.04	9456.04
	UBE2G2	990.19	470.818	1448.52	590.852
	UBE2G2	2789.13	691.023	3636.81	1174.91
	PAPSS1	8306.94	9568.22	9392.12	10249.3
	SF3B4	7430.89	3312.26	7244.35	3663.56
	XPNPEP1	4258.08	5571.88	4276.93	6306.41
	GABARAPL2	9331.27	18441.2	9028.24	18388.3
	AQP1	24.6963	37.8268	30.4189	87.1433
	ZMYND8	4402.13	9932.53	4661.23	9894.93
	ZMYND8	4812.14	10676.4	5085.81	11437.1
	RALGDS	1582.88	6652.69	1454.18	5383.04
	RALGDS	1163.32	2831.82	718.502	2479.08
	WHSC1	6670.5	2676.77	6593.61	1808.11
	WHSC1	13567.2	6016.67	13727.5	4392.27
	WHSC1	5783.04	3074.08	6025.13	2451.79
	CDC5L	6782.08	5495.81	5441.94	4755.01
	CDC5L	4908.41	4076.57	5153.87	3883.84
	CDC5L	2155.8	1983.92	2080.26	2345.21
	EDF1	10548	7496.83	8747.77	7761.96
	EDF1	8344.29	5875.06	7540.96	5228.92
	NCOA3	1330.45	2610.28	1475.52	2335.4
	NCOA3	1273.73	2311.46	1051.38	2122.52
	NCOA3	1108.67	1608.24	946.687	1287.47
	PAIP1	10729.5	8731.45	9853.15	8483.1
	PAIP1	6378.45	3760.13	6368.59	4683.18
	UQCRB	1572.8	1466.83	1868.07	1437.45
	UQCRB	22077.2	27749.6	17404.3	29541.2
	HNRNPDL	11614.9	5800.89	13694.8	4632.51
	HNRNPDL	2281.59	1166.17	2185.7	1045.65
	H3F3B	29946.8	24899.2	32235.3	24958.5
	RGS5	325.006	405.33	60.6982	194.38
	RGS5	385.094	404.095	392.189	333.916
	MBP	139.334	284.617	87.5574	370.947
	NUMB	2703.38	5455.13	2208.65	4880.53
	FAM107A	189.161	14.0705	18.6351	27.701
	ISCU	14372.3	13457.4	11090.6	16054.8
	WDR45B	12295.7	16735	13004.5	14528.2
	TXN2	3753.71	2796.35	3929.59	2706.09
	TXN2	5475.51	3675.19	5359.75	3349.84
	PCDHGA1///PCDHGA2///PCDHGA3///PCDHGA4///PCDHGA5///PCDHGA6///PCDHGA7///PCDHGA9///PCDHGA10///PCDHGA11///PCDHGB1///PCDHGB2///PCDHGB3///PCDHGB5///PCDHGB6///PCDHGB7///PCDHGC4///PCDHGC5///PCDHGA12///PCDHGA8///PCDHGB4///PCDHGC3	2797.04	9184.55	2652.64	8143.26
	GLRX3	12319.2	5931.19	13676	6911.42
	COL18A1	3103.86	7277.8	4385.35	7344.46
	COL18A1	2574.75	3752.16	2755.83	3960.69
	CORO1A	141.744	206.625	247.248	214.314
	RAB28	1883.78	1232.48	1831.34	1619.37
	RFC1	2827.19	3290.97	2823.37	3259.71
	MCAM	1598.84	1026.62	1845.01	1321.06
	MCAM	2900.08	2046.4	3613.12	2170.18
	UBN1	2034.63	1567.51	2703.04	1905.21
	RAB5A	16752.3	23800.2	16045	20947.8
	SH3GLB1	8153.76	19487.5	6966.63	17316.6
	SH3GLB1	18076.4	22442.7	15643.8	18695.2
	GLOD4	8209.21	5910.63	8310.89	7213.25
	GBAP1///GBA	5375.51	4245.62	5313.56	3777.98
	DDAH1	23539.2	8278.41	20284.2	5993.06
	DLD	14891.8	11544.9	12320.8	10851.8
	UBE2V2	3960.31	4750.81	4575.33	3617.18
	JAG1	25.4573	42.1322	125.77	190.953
	JAG1	1161.44	1668.3	2547.98	3455.19
	JAG1	2905.85	5759.62	9227.72	10766.4
	IFRD2	11423.8	1812.28	11875	1839.98
	CTGF	5841.29	1724.9	9171.97	382.907
	HBP1	3357.09	8946.25	3163.79	9387.95
	UFD1L	8549.8	3910.32	7193.71	4061.93
	NHP2	17101.3	9273.2	17193.1	8455.23
	NCOA1	935.127	928.906	804.152	812.901
	NCOA1	1291.14	906.804	917.678	974.932
	NCOA1	1281.57	1732.44	1385.84	2043.62
	TSPAN6	5358.94	5229.61	5173.62	6144.4
	TSPAN6	5203.5	5079.14	5194.16	4771.81
	RGL2	2828.64	7527.45	2718.21	6395.51
	RNF5	11280.4	14707.9	8615.77	11619.3
	CDKN1B	2695.33	4138.63	3217.12	3766.38
	HMG20B	4260.25	5408.33	3811.47	4140.47
	TSPAN1	262.685	766.342	264.77	559.68
	UBA3	5891.66	5642.12	5069.05	5830.25
	HBB	40.4369	55.6171	33.7351	32.6663
	WBP2	8460.89	13298.8	6159.61	11765.7
	TUBA1A	16532.2	8726.59	16549.1	10697.1
	NR2F2	1400.8	942.216	1630.19	826.847
	NR2F2	7862.89	4800.81	8354.93	4315.67
	NR2F2	11222.3	7641.46	13221.3	5653.36
	PLIN2	3288.55	12615.5	3961.48	11948.6
	QDPR	11746.4	4286.25	11665	4886.29
	MYD88	6940.97	6681.28	6799.92	7863.69
	KRT6A	69.1955	200.266	12.2991	425.453
	KRT6B	411.71	368.231	283.278	291.264
	SART3	4030.95	2815.23	4830.05	3300.12
	SART3	3682.4	3113.12	4752.35	3095.89
	TRIP6	8538.1	3664.71	6996.39	2790.51
	SNAP23	4599.33	5920.85	4699.42	6738.26
	SNAP23	1013.55	1174.11	953.423	1388.83
	COMMD4	5040.25	2511.97	3706.01	2367.98
	COMMD4	436.285	375.236	305.292	392.29
	RPS6	59729.9	59926.2	62025.3	60565.4
	ASPH	2789.03	7913.61	3855.4	8218.22
	USP10	4044.69	2700.3	4455.43	3103.18
	USP10	4527.34	3213.63	4719.59	3053.17
	IGL	25.6745	26.2007	22.7078	19.1492
	PRKRA	5354.7	7150.73	5103.73	7006.88
	HLA-B	69777.4	89395.1	72170.2	84098.6
	UBE2G1	7367.97	6005.01	8046.01	6389.7
	UBE2G1	5104.16	3975.17	5186.73	4813.17
	CLNS1A	8849.94	6252.19	8486.79	6340.87
	CBFA2T2	754.505	791.602	452.483	716.357
	CBFA2T2	377.482	1022.22	394.854	803.1
	MSMO1	6404.67	11402.1	5714.25	16678.1
	PPAP2A	4087.53	4282.07	2931.74	3489.7
	RXRB	3483.99	4739.07	3052.09	4636.08
	TM9SF1	6149.42	6306.42	6579.75	5590.42
	TM9SF1	9065.97	9512.42	7881.91	9388.79
	TCF3	668.484	684.928	987.254	469.885
	TCF3	1077.26	889.207	1021.27	522.905
	TCF3	2640.73	2984.33	3123.9	2619
	TAX1BP3	19125	10934.6	16298.2	12157.8
	NT5C2	3950	1298.35	3051.28	1624.53
	COL6A2	2907.16	10498	2675.05	9915.06
	DNAJA2	3020.92	2487.97	2959.29	2682.37
	CYTH2	2054.67	1999.86	2323.86	2038.41
	NDRG4	50.0421	680.391	255.635	477.22
	AKR1C3	4857.61	12048.9	4310.41	14912.6
	PRPF4	9136.44	4507.65	8610.05	3872.38
	PRPF4	7262.08	4081.29	7361.49	3600.19
	CYB561	6322.09	7313.51	6474.32	7557.41
	CYB561	3633.56	3684.72	3829.53	3687.27
	AATF	6840.56	6488.78	7355.48	6539.09
	MAN2B1	3300.55	5551.45	2769.86	5304.22
	GPM6B	55.1226	23.733	22.8105	15.676
	GPM6B	84.148	116.457	238.862	127.345
	GPM6B	24.161	34.436	67.3905	15.6161
	GPM6B	20.8182	8.64308	15.9361	13.6525
	ITPA	6004.32	2721.04	6056.76	3926.58
	CENPF	2751.34	601.238	3218.92	568.488
	AGR2	341.307	1123.36	983.98	8197.69
	QRICH1	3800.61	3155.03	2940.98	2503.65
	SEC23IP	3175.04	3046.82	3034.66	2700.7
	SEC23IP	704.957	593.372	607.228	525.415
	NDUFAF3	6870.37	8909.7	5930.36	6104.51
	DHX38	1451.86	1242.86	1129.12	1057.15
	MBOAT7	17287.6	21071.4	19057.9	18013.5
	RABGGTB	9626.31	9459.4	11432.2	10004.3
	RABGGTB	14600.8	12918.3	18989.8	13873.9
	C10orf10	249.121	4376.25	72.7408	2435.2
	C10orf10	481.055	9087.34	833.267	7817.93
	IRS2	2157.2	3419.19	2669.51	2361.08
	IRS2	6626.89	9685.26	7358.96	6624.86
	ATP2A2	24421.8	21827.8	26272.8	21000.2
	DR1	8270.69	6765.35	8742.61	6801.96
	DR1	8985.13	5325.77	9847.51	5290.58
	FOS	29.8483	1301.19	14.3132	758.7
	DIAPH1	5868.45	4171.44	7264.32	4872.98
	TUBB6	22964.4	10429.3	22265.6	9885.36
	KAT5	3608.87	2925.78	3162.34	3313.36
	PIM1	2479	9100.6	2499.4	7637.78
	CETN2	4432.19	5248.91	4013.33	4554.05
	ADCY6	1615.17	1521.67	1927.93	1892.78
	WDR46	2735.97	1418.13	2686.85	1482.48
	SYT11	32.6626	299.449	91.0437	251.394
	SYT11	87.3925	70.7002	129.55	186.546
	MEF2C	34.9312	252.914	249.887	393.161
	MEF2C	33.3047	149.441	257.99	414.617
	CXCR4	49.36	221.784	635.282	1232.8
	EXTL3	590.554	699.109	634.615	737.517
	BICD2	3809.4	1960.6	3364.8	2375.78
	LMO4	810.138	305.526	535.884	467.566
	LMO4	7545.79	5627.71	5410.54	3947.85
	SEC22B	2462.62	4361.66	2194.17	3296.6
	SEC22B	2408.19	3684.44	2779.7	3086.68
	MPDU1	4155.36	2767.7	4730.4	3406.73
	FERMT2	6827.88	6538.53	7171.86	6745.02
	FERMT2	9381.49	8972.46	11110.9	10019.5
	KLF5	810.084	790.348	518.153	568.41
	KLF5	2531.76	2023.83	1852.62	1424.12
	CBR1	5358.56	5741.34	6693.28	4858.64
	EWSR1	6556.03	4391.94	6155.65	4258.82
	MFSD10	3794.36	6274.01	3688.74	7165.92
	WDR45	4735.79	6659.31	4021.5	8611.58
	WDR45	3699.27	4739.53	3533.09	5400.2
	SQLE	3252.85	4285.01	3184.13	4283.6
	NELFE	12539	11008.9	10834	9031.56
	GPC3	89.4883	69.9496	31.1906	203.965
	OSBPL2	998.611	1350.78	853.824	1213.7
	OSBPL2	2330.59	5623.9	2202.15	4312.37
	NDUFA2	100.333	48.1932	286.013	295.442
	NDUFA2	12011.2	12734.5	10020.4	11659.1
	TNPO1	5871.66	4777.13	7467.9	6197.02
	TNPO1	8238.26	6385.34	10658	9472.6
	TUSC3	1500.16	1787.13	1352.26	1739.81
	TUSC3	9187.53	11698.7	10490.7	10563.5
	PPP6R1	2501.52	2093.49	2179.62	2257.15
	NUPR1	1050.52	1097.61	1103.22	1247.23
	DCTN5	3372.62	1592.43	3283.42	1514.66
	DCTN5	2365.85	1728.97	2430.31	1724.05
	EMG1	7232.45	1866.66	7623.99	1833.51
	KIF1B	1567.05	1690.02	2339.49	2293.56
	CLCN7	319.87	472.964	476.495	775.407
	SLC23A2	1639.08	5665.47	2187.01	5232.23
	SLC23A2	1103.72	1566.85	1347.68	1433.93
	STX3	5426.95	2174.86	5737.83	2923.86
	NFKB1	3846.21	2211.66	4038.68	3387.04
	OGT	4876.87	3486.91	5507.49	4884
	MINK1	1472.79	1703.44	1526.87	1360.08
	PEG3	86.0361	35.2945	13.4231	101.313
	PEG3	41.4724	12.5061	16.8516	8.50036
	KIF1C	2353.79	465.959	1764.63	629.773
	KIF1C	31.298	12.9662	14.2253	7.01863
	ABCF2	645.565	270.988	669.604	153.776
	ABCF2	8438.17	2611.62	8816.47	2650.18
	GHITM	15416.9	11546.6	14818.1	12279
	GHITM	27389.9	27167.3	32438.7	31878.4
	DEGS1	8086.37	10563.1	7474.36	13156.2
	TUBA1C	70503.6	56931.3	78918	50376.5
	HARS2	2148.41	1861.77	2172.94	1826.89
	SORBS3	1929.7	1520.05	1840.58	1372.25
	KLHDC10	510.182	1537.95	652.191	746.459
	KLHDC10	2127.63	4187.4	2243.95	3263.11
	KLHDC10	1598.07	3475.46	2288.85	2761.56
	SMC3	7918.2	4675.93	8950.31	5549.1
	SMC3	2359.98	1421.42	2818.85	1789.69
	SMC3	6017.75	3629.17	6171.75	3278.77
	SFN	2637.42	1206.89	2040.37	1501.76
	NR2F6	269.306	901.208	769.785	746.106
	NR2F6	2432.46	3239.48	2651.4	3566.87
	TSPAN4	6124.77	5651.51	5057.03	4855.7
	TSPAN4	5956.74	4534.53	4026.33	3913.59
	METTL3	4387.62	2383.92	4579.01	2136.78
	SLC39A8	298.887	294.314	245.177	204.376
	SLC39A8	4292.02	3598.75	3800.38	5382.25
	VPS45	2481.9	1472.54	1929.95	1882.67
	SYK	55.0296	41.2613	150.198	37.687
	LAMB3	5116.35	24200.6	6209.36	26366.9
	BPTF	1154.32	1262.05	1662.44	1410.43
	NAB1	3181.49	4490.82	2511.68	4951.29
	ISCA1	3050.67	2427.21	2617.99	2709.58
	ISCA1	2841.55	3159.72	3190.19	3214.36
	CLN3	2311.31	2125.63	2164.74	2101.43
	GLRX	2787.12	10453.9	3485.26	13013.8
	TFPI2	4597.36	5022.27	4548.4	8889.32
	TFPI2	16616.2	23466.5	19274.3	32859.1
	NSDHL	2668.31	1861.26	2273.58	2024.28
	MRC2	484.557	1092.31	696.02	861.784
	ATP2B1	7007.9	11545.4	6978.17	15563.8
	PRKD2	1139.77	2024.3	1217.72	1708.69
	CRYAB	171.092	316.407	107.01	226.173
	FAM208A	2480.83	2069.51	1776.65	1955.23
	FAM208A	2079.58	3057.1	2050.71	3496.76
	CDC42EP3	2296.14	2004.66	2678.78	2056.01
	CDC42EP3	5259.49	4638.83	5831.64	4160.06
	CDC42EP3	6005.72	4864.89	6418.36	4989.58
	NFIB	1891.22	1145.27	1974.97	1032.91
	NFIB	2457.16	1340.49	2594.73	1149.53
	ID4	78.9799	153.697	392.94	408.824
	ID4	46.3597	33.861	131.685	72.4503
	ID4	332.071	294.449	453.115	392.607
	TNFRSF10B	2145.71	6230.05	3016.75	7529.11
	TNFRSF10B	7133.42	15630.5	6900.07	21528.6
	PPM1B	2522.39	2436.54	2603.32	2902.53
	ITSN1	1329.79	931.247	1934.41	976.393
	ITSN1	878.054	833.18	1132.84	575.412
	PPIL2	245.172	145.369	291.097	72.5444
	NECAP1	2017.25	1713.29	2263.2	2371.26
	CA2	69.0446	225.115	176.78	100.253
	POLR2H	7338.07	8556.55	7169.27	7172.48
	NDUFS4	8864.61	9371.03	7970.16	9299.26
	GADD45B	1562.98	930.131	1366.99	597.111
	GADD45B	1611.84	895.319	1289.1	523.12
	SWAP70	5924.21	4189.17	6296.83	4705.71
	SWAP70	3370.42	2171.26	3591.12	2573.22
	BNIP2	1490.15	1765.5	2204.45	2205.7
	AZGP1	59.2959	99.9578	69.8957	30.0459
	CASP4	684.98	695.17	624.456	1135.3
	BCL2L2	2298.95	2307.81	2520.83	2541.83
	HLA-DRB5///HLA-DRB4///HLA-DRB1	24682.9	61131.7	10250.5	26587.6
	GPN1	5631.24	4694.49	5081.06	3737.6
	HBS1L	1075.54	915.592	770.314	717.77
	HBS1L	24.5174	12.0539	6.75443	5.91122
	HBS1L	5075.73	6439.34	4859.77	5205.7
	POLR1C	1705.64	1205.67	1947.67	1150.88
	PLAGL1	53.0293	190.248	219.026	36.9452
	ADCY3	826.116	690.814	696.899	504.63
	ADCY3	2031.94	627.367	2148.7	636.275
	SH2B1	417.909	640.647	472.854	408.396
	PRKRIR	8496.85	2981.05	8577.61	3689.36
	RGS16	173.229	11.7812	14.6232	22.3641
	RGS16	123.818	121.02	193.887	38.5828
	SLC35A2	4903.91	9211.48	4806.49	7468.02
	NOP16	273.45	338.629	205.975	162.653
	LOC100506614///HIGD2A	500.98	574.638	532.149	637.651
	HIGD2A	16249.4	16771.3	14664.1	15092.7
	HNRNPD	6982.46	3154.65	7184.99	3134.24
	MAX	4566.76	2925.79	7343.89	3192.64
	MAX	11561.6	6861.3	10136.1	7526.33
	ULK1	476.921	1064.86	824.475	1645.44
	PSMD9	486.149	424.113	711.063	494.521
	DCN	16.4596	80.7828	183.173	25.0256
	PWP2	1755.57	604.761	1894.83	948.817
	PSIP1	3334.37	2686.65	2787.13	2923.8
	TFCP2	1485.98	1022.96	1352.7	1416.89
	SIAH2	1333.17	2155.25	2002.48	2071.15
	UAP1	8969.01	12899.7	9009.46	10735.2
	IKBKB	1410.87	1831.64	1672.1	2049.26
	IKBKB	632.035	497.032	588.693	358.917
	EFHD1	1266.09	1169.05	1886.49	1592.19
	TPM4	11873.8	12430.5	12453.2	8496.25
	PI4K2A	3385.79	3616.68	3351.55	3481.2
	PI4K2A	1428.6	1374.82	1464.71	1403.33
	MAF	28.3109	209.46	22.831	57.4427
	MAF	91.8591	178.552	107.637	39.6524
	RAD50	1256.17	953.638	999.537	687.196
	GPS2	4618.8	2761.65	5172.08	2718.7
	KRT14	20.1047	12.0984	14.1574	109.542
	SIN3B	1563.73	4236.28	1389.5	4146.01
	No Name	17.4147	16.3912	9.82796	163.243
	TNFRSF14	405.16	754.921	557.583	876.315
	PPAP2B	1814.11	1352.8	1136.66	2969.47
	EFEMP2	468.165	1736.2	658.234	1151.94
	CITED2	5987.89	8219.22	4866.65	6919.67
	TAF11	3106.07	2583.13	2977.91	2476.56
	RUNX1	476.067	715.585	505.805	438.789
	RUNX1	1053.26	862.975	1211.37	1509.33
	PCBP4	2243.14	1995.55	2544.07	1943.62
	MED21	5015.04	3402.36	4403.96	3396.54
	MED21	2696.04	1771.29	2743.64	1960.25
	BAD	5504.81	3244.95	3656.71	3550.9
	ECM1	3657.25	8720.64	3529.42	7810.56
	CYB5A	4787.52	2246.17	3608.26	2048.64
	STXBP2	2772.89	5927.21	2453.26	4758.26
	EPHX2	30.2693	234.103	199.805	37.1355
	ANXA3	7448	1411.76	5389.49	1105.54
	SH3BP2	1009.09	1115.33	907.487	1719.16
	SH3BP2	546.42	952.412	833.31	732.946
	TUBB2B///TUBB2A	4616.81	1233.9	5008.44	837.297
	MALL	725.46	2832.69	483.285	1790.85
	IGHM	52.0796	131.932	84.2316	49.1184
	XPC	773.665	1287.16	921.56	1396.56
	SCAF11	2381.08	2315.55	3270.04	2912.63
	HMGN3	9638.88	4603.37	9696.36	5293
	CCSER2	1895.16	1445.91	2138.25	1159.45
	CCSER2	2690.78	2829.56	2575.59	3208.51
	ABCC5	1448.08	926.094	1980.66	1323.26
	SF3A2	1004.73	1076.67	918.289	584.923
	POLR3C	2586.71	1488.05	2040.83	1732.4
	DDIT3	1433.33	1555.05	1118.42	1089.35
	PROSC	2700.4	2396.04	2627.01	2680.97
	PROSC	3600.51	2757.58	2918.43	3891.43
	TM4SF1	12578.2	33324.7	14122.8	23784.6
	TM4SF1	4098.36	13579.4	4746.19	8720.75
	PAPOLA	1568.17	2143.14	1306.67	1854.56
	DBI	14305.9	13524.3	13838.1	13593.8
	TSC1	1668.11	2039.12	1650.57	2103.72
	DPM2	3493.32	2292.35	2960.56	2361.48
	ENPP2	165.371	137.208	206.597	356.092
	EIF4E2	3081.06	3731.35	3302.19	3658.71
	ASMTL	2840.96	9475.26	2478.46	8618.3
	CHI3L1	25.3933	193.563	6.94219	36.6375
	CHI3L1	10.0992	64.8803	42.8517	7.79923
	ME2	4400.04	2856.79	4383.59	2243.87
	HIST1H1C	3130.81	4503.3	3530.85	6927.47
	HLCS	741.697	648.925	662.66	793.845
	SLC12A4	199.08	213.436	156.104	156.529
	SLC12A4	484.535	524.392	409.238	368.13
	SLC12A4	541.751	570.987	763.146	692.53
	TBC1D3H///TBC1D3///TBC1D3C///TBC1D3F	786.615	2119.74	484.27	2066.62
	TMED7	5301.15	7048.48	5297.21	6820.42
	FAM3A	1269.42	1500.54	993.909	1359.89
	BAG2	7658.52	2459.31	6494.54	2565.54
	DEAF1	2242.2	2118.18	2078.63	2932.55
	KIF2C	10287.2	4357.44	11260.7	2423.75
	GRB10	5716.3	7824.75	7582.31	13324.7
	GRB10	2689.75	5965.21	3339.22	6515.99
	GGA3	1573.91	1203.83	1348.83	1240.26
	TRAPPC10	693.928	276.696	776.375	479.966
	B4GALT2	1396.35	1624.44	1660.03	1371.49
	FZR1	880.758	538.389	1112.55	636.622
	FZR1	921.364	740.994	778.98	569.171
	FZR1	2920.46	1703.16	2684.59	1748.1
	IFI35	3084.86	2822.08	2717.51	2754.58
	THOC5	1386.9	852.945	1701.93	900.196
	THOC5	14.6535	6.64329	95.1491	104.725
	SMPD1	3218.25	5199.06	2417.29	4552.37
	MSH2	2717.54	1293.52	2742.44	1156.17
	PHF20	2908.33	4120.23	2631.98	3715.31
	PHF20	839.873	844.878	721.61	711.169
	C1QTNF3///AMACR	1147.04	1029.1	1070.53	955.026
	AMACR	640.416	784.089	414.142	682.603
	C1QTNF3///AMACR	988.886	848.605	924.18	781.138
	SMTN	1312.42	1899.58	1168.38	1208.64
	ZFPL1	2697.4	4456.2	1711.96	3757.94
	EIF2B4	2089.22	2605.1	2631.95	2271.84
	BTAF1	1628.06	1692.87	2107.78	1641.76
	PATZ1	1274.59	731.465	1409.46	799.391
	CREB3	5670.02	5373.84	5988.56	4473.41
	PPAT	4194.09	2593.09	4677.3	2014.94
	PPAT	1327.04	919.688	1679.56	766.203
	ARHGEF2	3712	7048.46	4412.62	7035.61
	SPON1	274.239	587.206	384.84	351.893
	SPON1	10.2734	377.916	236.428	58.2927
	PHKA2	334.314	329.272	238.909	338.535
	PHKA2	589.323	672.857	723.184	511.816
	PRPS1	9151.81	3534.58	11498.9	4784.91
	RHOBTB2	20.2792	29.9335	140.341	177.469
	ANK3	219.757	539.522	277.717	382.945
	SERPINA5	70.2383	597.207	124.942	1088.55
	RAP1GDS1	4583.79	3864.1	4202.94	3842.91
	COA1	4867.69	4443.36	4728.79	4465.2
	COA1	364.117	583.93	407.891	338.047
	SYNE1	59.2423	90.501	183.299	28.3239
	HTATIP2	5986.46	6621.85	5258.33	7514.28
	LSM2	6981.17	5078.5	6505.89	3736.01
	OSGEP	3464.14	1365.06	3193.72	1758.75
	TANK	1390.25	2754.5	781.868	2383.05
	VTI1B	11671.2	8617.3	12103.6	9804.01
	SLC9A1	794.434	826.16	996.498	894.316
	TEAD3	1165.37	1419.92	1146.51	1235.28
	FBXW11	5856.67	6104.19	6209.65	6203.61
	FBXW11	3269.15	3987.57	3473.47	3706.89
	DUSP5	6288.97	27394.2	8510.04	28155
	HBA2///HBA1	57.3681	30.3685	39.9571	75.9071
	ABAT	4.56319	124.265	34.7099	170.066
	ABAT	21.2535	245.161	24.1348	255.235
	WDR18	2327.45	719.584	2729.38	1464.57
	APLP1	455.336	1198.85	558.576	932.777
	TAF12	529.2	601.949	476.63	572.972
	AURKB	7035.36	1674.06	5383.72	967.901
	PTN	242.933	190.302	207.063	421.513
	PTN	604.958	1022.65	755.199	996.669
	MKNK1	1785.74	1847.64	2086.48	2186.14
	LRP5	3857.4	12695.3	3181.2	11292.6
	GPM6A	16.0429	34.079	52.7512	65.4274
	GPM6A	68.8786	113.065	47.6212	84.3116
	FNTA	3064.24	4587.03	2818.13	4676.87
	CCBL2	4915.98	10040.6	3917.29	8202.77
	ENTPD1	100.525	382.456	188.087	372.908
	ENTPD1	97.9576	35.7149	129.012	23.7692
	USP15	561.124	1359.59	781.618	1305.42
	TMX1	15931.4	13592	17046.1	14162.4
	EMD	2483.24	2442.81	2673.98	1967.94
	STRA13	6876.83	1700.71	5547.96	1596.95
	CCDC28A	2268.74	6631.96	1884.68	5889.53
	HLA-DQB1	99.999	13.9819	6.7826	7.59961
	SNRK	2400.5	2269.69	2665.36	3154.18
	POP7	8895.32	2490.63	9520.09	2137.96
	NSL1	170.517	282.666	50.971	102.49
	NSL1	2811.35	1833.56	2665.57	2570.48
	OSBPL1A	1392.7	1350.06	1227.07	797.991
	UTP3	3943.06	3465	3890.47	4446.09
	RBPMS	1625.33	1930.7	1694.06	1577.31
	RBPMS	2479.54	2905.78	2334.47	2480.02
	CELF1	4207.92	4539.31	4525.4	4463.66
	EGFL8///PPT2	2338.77	2907.96	2746.2	2859.79
	AMPD3	266.067	1255.96	131.651	1567.11
	ATP5I	10687.7	12065	9817	14284.5
	PDZD2	393.322	1047.79	1336.8	2377.5
	PATZ1	801.004	324.498	623.546	313.322
	CEP250	1970.63	2138.58	2567.91	1748.6
	RARRES2	4166.67	3189.05	1624.7	1021.12
